orderNumber,productName,quantityOrdered,priceEach,totalPrice,recommendedPrice,difference,percentReduction,customerName,salesEmployee,orderDate,buyPrice,productLine
10360,"1999 Yamaha Speed Boat",46,71.40,3284.40,3956.92,672.52,16.996047,"Kelly's Gift Shop","Peter Marsh",2004-12-16,51.61,Ships
10360,"1903 Ford Model A",29,122.93,3564.97,3961.11,396.14,10.000732,"Kelly's Gift Shop","Peter Marsh",2004-12-16,68.30,"Vintage Cars"
10360,"Collectable Wooden Train",29,94.79,2748.91,2924.36,175.45,5.999603,"Kelly's Gift Shop","Peter Marsh",2004-12-16,67.56,Trains
10360,"1941 Chevrolet Special Deluxe Cabriolet",40,101.64,4065.60,4234.80,169.20,3.995466,"Kelly's Gift Shop","Peter Marsh",2004-12-16,64.58,"Vintage Cars"
10360,"1904 Buick Runabout",40,76.36,3054.40,3510.80,456.40,12.999886,"Kelly's Gift Shop","Peter Marsh",2004-12-16,52.66,"Vintage Cars"
10360,"1928 British Royal Navy Airplane",22,106.14,2335.08,2407.24,72.16,2.997624,"Kelly's Gift Shop","Peter Marsh",2004-12-16,66.74,Planes
10360,"18th century schooner",31,100.77,3123.87,3809.59,685.72,17.999837,"Kelly's Gift Shop","Peter Marsh",2004-12-16,82.34,Ships
10360,"1900s Vintage Bi-Plane",49,55.49,2719.01,3356.99,637.98,19.004525,"Kelly's Gift Shop","Peter Marsh",2004-12-16,34.25,Planes
10360,"1912 Ford Model T Delivery Wagon",36,70.81,2549.16,3186.36,637.20,19.997740,"Kelly's Gift Shop","Peter Marsh",2004-12-16,46.91,"Vintage Cars"
10360,"1940 Ford Delivery Sedan",22,78.83,1734.26,1844.92,110.66,5.998092,"Kelly's Gift Shop","Peter Marsh",2004-12-16,48.64,"Vintage Cars"
10360,"The Schooner Bluenose",32,64.67,2069.44,2133.44,64.00,2.999850,"Kelly's Gift Shop","Peter Marsh",2004-12-16,34.00,Ships
10360,"The Mayflower",26,86.61,2251.86,2251.86,0.00,0.000000,"Kelly's Gift Shop","Peter Marsh",2004-12-16,43.30,Ships
10360,"The USS Constitution Ship",30,70.11,2103.30,2168.40,65.10,3.002214,"Kelly's Gift Shop","Peter Marsh",2004-12-16,33.97,Ships
10360,"The Titanic",35,83.14,2909.90,3505.95,596.05,17.001098,"Kelly's Gift Shop","Peter Marsh",2004-12-16,51.09,Ships
10360,"The Queen Mary",31,92.36,2863.16,3078.61,215.45,6.998288,"Kelly's Gift Shop","Peter Marsh",2004-12-16,53.63,Ships
10360,"Pont Yacht",31,54.05,1675.55,1692.60,17.05,1.007326,"Kelly's Gift Shop","Peter Marsh",2004-12-16,33.30,Ships
10361,"1969 Harley Davidson Ultimate Chopper",20,92.83,1856.60,1914.00,57.40,2.998955,"Souveniers And Things Co.","Andy Fixter",2004-12-17,48.81,Motorcycles
10361,"1996 Moto Guzzi 1100i",26,114.18,2968.68,3092.44,123.76,4.002018,"Souveniers And Things Co.","Andy Fixter",2004-12-17,68.99,Motorcycles
10361,"1937 Horch 930V Limousine",34,62.46,2123.64,2235.50,111.86,5.003802,"Souveniers And Things Co.","Andy Fixter",2004-12-17,26.30,"Vintage Cars"
10361,"Corsair F4U ( Bird Cage)",26,61.42,1596.92,1774.24,177.32,9.994138,"Souveniers And Things Co.","Andy Fixter",2004-12-17,29.34,Planes
10361,"1900s Vintage Tri-Plane",25,68.83,1720.75,1811.25,90.50,4.996549,"Souveniers And Things Co.","Andy Fixter",2004-12-17,36.23,Planes
10361,"1928 Ford Phaeton Deluxe",49,56.41,2764.09,3370.71,606.62,17.996802,"Souveniers And Things Co.","Andy Fixter",2004-12-17,33.02,"Vintage Cars"
10361,"1930 Buick Marquette Phaeton",33,35.78,1180.74,1440.12,259.38,18.010999,"Souveniers And Things Co.","Andy Fixter",2004-12-17,27.06,"Vintage Cars"
10361,"American Airlines: B767-300",20,88.60,1772.00,1826.80,54.80,2.999781,"Souveniers And Things Co.","Andy Fixter",2004-12-17,51.15,Planes
10361,"HMS Bounty",24,85.99,2063.76,2172.48,108.72,5.004419,"Souveniers And Things Co.","Andy Fixter",2004-12-17,39.83,Ships
10361,"America West Airlines B757-200",26,91.74,2385.24,2592.72,207.48,8.002407,"Souveniers And Things Co.","Andy Fixter",2004-12-17,68.80,Planes
10361,"ATA: B757-300",44,107.97,4750.68,5220.60,469.92,9.001264,"Souveniers And Things Co.","Andy Fixter",2004-12-17,59.33,Planes
10361,"F/A 18 Hornet 1/72",44,76.80,3379.20,3520.00,140.80,4.000000,"Souveniers And Things Co.","Andy Fixter",2004-12-17,54.40,Planes
10361,"American Airlines: MD-11S",35,62.19,2176.65,2591.05,414.40,15.993516,"Souveniers And Things Co.","Andy Fixter",2004-12-17,36.27,Planes
10361,"Boeing X-32A JSF",23,47.67,1096.41,1142.18,45.77,4.007249,"Souveniers And Things Co.","Andy Fixter",2004-12-17,32.77,Planes
10362,"2003 Harley-Davidson Eagle Drag Bike",22,182.04,4004.88,4260.52,255.64,6.000207,"Technics Stores Inc.","Leslie Jennings",2005-01-05,91.02,Motorcycles
10362,"2002 Suzuki XREO",22,131.04,2882.88,3313.64,430.76,12.999602,"Technics Stores Inc.","Leslie Jennings",2005-01-05,66.27,Motorcycles
10362,"1936 Harley Davidson El Knucklehead",23,53.91,1239.93,1393.11,153.18,10.995542,"Technics Stores Inc.","Leslie Jennings",2005-01-05,24.23,Motorcycles
10362,"1997 BMW R 1100 S",50,91.29,4564.50,5635.00,1070.50,18.997338,"Technics Stores Inc.","Leslie Jennings",2005-01-05,60.86,Motorcycles
10363,"1968 Ford Mustang",33,180.95,5971.35,6420.81,449.46,7.000051,"Suominen Souveniers","Larry Bott",2005-01-06,95.34,"Classic Cars"
10363,"1968 Dodge Charger",34,106.87,3633.58,3992.96,359.38,9.000341,"Suominen Souveniers","Larry Bott",2005-01-06,75.16,"Classic Cars"
10363,"1970 Plymouth Hemi Cuda",34,68.63,2333.42,2713.20,379.78,13.997494,"Suominen Souveniers","Larry Bott",2005-01-06,31.92,"Classic Cars"
10363,"1969 Dodge Charger",46,103.64,4767.44,5297.36,529.92,10.003473,"Suominen Souveniers","Larry Bott",2005-01-06,58.73,"Classic Cars"
10363,"1948 Porsche 356-A Roadster",22,61.60,1355.20,1694.00,338.80,20.000000,"Suominen Souveniers","Larry Bott",2005-01-06,53.90,"Classic Cars"
10363,"1969 Dodge Super Bee",46,69.15,3180.90,3698.86,517.96,14.003233,"Suominen Souveniers","Larry Bott",2005-01-06,49.05,"Classic Cars"
10363,"1976 Ford Gran Torino",24,124.94,2998.56,3527.76,529.20,15.001020,"Suominen Souveniers","Larry Bott",2005-01-06,73.49,"Classic Cars"
10363,"1957 Vespa GS150",32,52.22,1671.04,1989.44,318.40,16.004504,"Suominen Souveniers","Larry Bott",2005-01-06,32.95,Motorcycles
10363,"1957 Corvette Convertible",28,123.50,3458.00,4166.40,708.40,17.002688,"Suominen Souveniers","Larry Bott",2005-01-06,69.93,"Classic Cars"
10363,"1960 BSA Gold Star DBD34",21,70.08,1471.68,1599.57,127.89,7.995274,"Suominen Souveniers","Larry Bott",2005-01-06,37.32,Motorcycles
10363,"1982 Ducati 900 Monster",43,56.10,2412.30,2978.18,565.88,19.000866,"Suominen Souveniers","Larry Bott",2005-01-06,47.10,Motorcycles
10363,"1971 Alpine Renault 1600s",21,52.05,1093.05,1285.83,192.78,14.992651,"Suominen Souveniers","Larry Bott",2005-01-06,38.58,"Classic Cars"
10363,"1956 Porsche 356A Coupe",31,113.75,3526.25,4353.33,827.08,18.998789,"Suominen Souveniers","Larry Bott",2005-01-06,98.30,"Classic Cars"
10363,"1961 Chevrolet Impala",43,75.99,3267.57,3476.12,208.55,5.999505,"Suominen Souveniers","Larry Bott",2005-01-06,32.33,"Classic Cars"
10363,"1997 BMW F650 ST",50,92.90,4645.00,4994.50,349.50,6.997697,"Suominen Souveniers","Larry Bott",2005-01-06,66.92,Motorcycles
10364,"1982 Ducati 996 R",48,38.22,1834.56,1931.04,96.48,4.996271,"Marseille Mini Autos","Loui Bondur",2005-01-06,24.14,Motorcycles
10365,"1993 Mazda RX-7",30,116.06,3481.80,4246.20,764.40,18.001978,"Mini Creations Ltd.","Julie Firrelli",2005-01-07,83.51,"Classic Cars"
10365,"1974 Ducati 350 Mk3 Desmo",22,82.66,1818.52,2245.10,426.58,19.000490,"Mini Creations Ltd.","Julie Firrelli",2005-01-07,56.13,Motorcycles
10365,"2002 Yamaha YZR M1",44,68.34,3006.96,3579.84,572.88,16.002950,"Mini Creations Ltd.","Julie Firrelli",2005-01-07,34.17,Motorcycles
10366,"1995 Honda Civic",34,116.65,3966.10,4836.50,870.40,17.996485,"Royale Belge","Pamela Castillo",2005-01-10,93.89,"Classic Cars"
10366,"1999 Indy 500 Monte Carlo SS",49,105.60,5174.40,6468.00,1293.60,20.000000,"Royale Belge","Pamela Castillo",2005-01-10,56.76,"Classic Cars"
10366,"1992 Ferrari 360 Spider red",34,154.10,5239.40,5757.56,518.16,8.999646,"Royale Belge","Pamela Castillo",2005-01-10,77.90,"Classic Cars"
10367,"1965 Aston Martin DB5",49,105.77,5182.73,6097.56,914.83,15.003214,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,65.96,"Classic Cars"
10367,"1917 Grand Touring Sedan",37,144.50,5346.50,6290.00,943.50,15.000000,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,86.70,"Vintage Cars"
10367,"1911 Ford Town Car",45,50.25,2261.25,2724.30,463.05,16.997027,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,33.30,"Vintage Cars"
10367,"1932 Model A Ford J-Coupe",27,124.59,3363.93,3432.51,68.58,1.997955,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,58.48,"Vintage Cars"
10367,"1928 Mercedes-Benz SSK",32,140.06,4481.92,5400.00,918.08,17.001481,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,72.56,"Vintage Cars"
10367,"1948 Porsche Type 356 Roadster",46,131.39,6043.94,6498.88,454.94,7.000283,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,62.16,"Classic Cars"
10367,"1932 Alfa Romeo 8C2300 Spider Sport",43,77.31,3324.33,3957.29,632.96,15.994784,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,43.26,"Vintage Cars"
10367,"1957 Ford Thunderbird",44,66.99,2947.56,3135.88,188.32,6.005332,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,34.21,"Classic Cars"
10367,"1970 Chevy Chevelle SS 454",21,72.76,1527.96,1543.29,15.33,0.993332,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,49.24,"Classic Cars"
10367,"1966 Shelby Cobra 427 S/C",38,50.31,1911.78,1911.78,0.00,0.000000,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,29.18,"Classic Cars"
10367,"1939 Chevrolet Deluxe Coupe",23,29.54,679.42,763.37,83.95,10.997288,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,22.57,"Vintage Cars"
10367,"1938 Cadillac V-16 Presidential Limousine",28,43.01,1204.28,1254.40,50.12,3.995536,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,20.61,"Vintage Cars"
10367,"1982 Lamborghini Diablo",36,36.25,1305.00,1359.36,54.36,3.998941,Toys4GrownUps.com,"Leslie Thompson",2005-01-12,16.24,"Classic Cars"
10368,"1949 Jaguar XK 120",40,73.60,2944.00,3634.80,690.80,19.005172,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-19,47.25,"Classic Cars"
10368,"1952 Citroen-15CV",31,115.09,3567.79,3640.64,72.85,2.001022,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-19,72.82,"Classic Cars"
10368,"1969 Chevrolet Camaro Z28",46,83.04,3819.84,3938.06,118.22,3.001986,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-19,50.51,"Classic Cars"
10368,"2002 Chevy Corvette",20,93.16,1863.20,2141.60,278.40,12.999626,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-19,62.11,"Classic Cars"
10368,"1936 Mercedes Benz 500k Roadster",46,36.52,1679.92,1887.38,207.46,10.991957,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-19,21.75,"Vintage Cars"
10369,"1952 Alpine Renault 1300",41,195.01,7995.41,8786.30,790.89,9.001400,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,98.58,"Classic Cars"
10369,"1937 Lincoln Berline",44,89.38,3932.72,4520.56,587.84,13.003699,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,60.62,"Vintage Cars"
10369,"1936 Mercedes-Benz 500K Special Roadster",32,46.36,1483.52,1725.12,241.60,14.004823,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,24.26,"Vintage Cars"
10369,"1913 Ford Model T Speedster",42,100.30,4212.60,4255.02,42.42,0.996940,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,60.78,"Vintage Cars"
10369,"1934 Ford V8 Coupe",28,51.84,1451.52,1748.88,297.36,17.002882,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,34.35,"Vintage Cars"
10369,"18th Century Vintage Horse Carriage",21,90.06,1891.26,2199.12,307.86,13.999236,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,60.74,"Vintage Cars"
10369,"1917 Maxwell Touring Car",45,80.36,3616.20,4464.45,848.25,19.000101,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,57.54,"Vintage Cars"
10369,"1936 Chrysler Airflow",40,93.49,3739.60,3895.60,156.00,4.004518,"Collectables For Less Inc.","Julie Firrelli",2005-01-20,57.46,"Vintage Cars"
10370,"1962 LanciaA Delta 16V",35,128.53,4498.55,5170.90,672.35,13.002572,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,103.42,"Classic Cars"
10370,"1958 Setra Bus",49,128.47,6295.03,6696.83,401.80,5.999854,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,77.90,"Trucks and Buses"
10370,"1940 Ford Pickup Truck",27,100.34,2709.18,3150.09,440.91,13.996743,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,58.33,"Trucks and Buses"
10370,"1964 Mercedes Tour Bus",22,101.87,2241.14,2700.06,458.92,16.996659,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,74.86,"Trucks and Buses"
10370,"1926 Ford Fire Engine",22,60.16,1323.52,1336.94,13.42,1.003785,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,24.92,"Trucks and Buses"
10370,"1992 Ferrari 360 Spider red",27,167.65,4526.55,4572.18,45.63,0.997992,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,77.90,"Classic Cars"
10370,"1940s Ford truck",29,105.34,3054.86,3511.32,456.46,12.999670,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,84.76,"Trucks and Buses"
10370,"1939 Cadillac Limousine",20,41.76,835.20,1006.20,171.00,16.994633,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,23.14,"Vintage Cars"
10370,"1996 Peterbilt 379 Stake Bed with Outrigger",25,63.99,1599.75,1616.00,16.25,1.005569,"Anna's Decorations, Ltd","Andy Fixter",2005-01-20,33.61,"Trucks and Buses"
10371,"2001 Ferrari Enzo",32,178.71,5718.72,6649.60,930.88,13.999038,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,95.59,"Classic Cars"
10371,"1957 Chevy Pickup",49,104.28,5109.72,5806.50,696.78,12.000000,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,55.70,"Trucks and Buses"
10371,"1998 Chrysler Plymouth Prowler",25,160.46,4011.50,4093.25,81.75,1.997190,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,101.51,"Classic Cars"
10371,"1970 Dodge Coronet",25,53.75,1343.75,1445.00,101.25,7.006920,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,32.37,"Classic Cars"
10371,"1962 Volkswagen Microbus",20,126.51,2530.20,2555.80,25.60,1.001643,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,61.34,"Trucks and Buses"
10371,"1958 Chevy Corvette Limited Edition",45,35.01,1575.45,1591.20,15.75,0.989819,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,15.91,"Classic Cars"
10371,"1992 Porsche Cayenne Turbo Silver",28,95.81,2682.68,3311.84,629.16,18.997295,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,69.78,"Classic Cars"
10371,"1980’s GM Manhattan Express",26,82.83,2153.58,2504.06,350.48,13.996470,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,53.93,"Trucks and Buses"
10371,"1954 Greyhound Scenicruiser",20,44.37,887.40,1082.20,194.80,18.000370,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,25.98,"Trucks and Buses"
10371,"1950's Chicago Surface Lines Streetcar",30,53.44,1603.20,1864.20,261.00,14.000644,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,26.72,Trains
10371,"Diamond T620 Semi-Skirted Tanker",48,97.23,4667.04,5556.00,888.96,16.000000,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,68.29,"Trucks and Buses"
10371,"1982 Camaro Z28",34,83.95,2854.30,3439.10,584.80,17.004449,"Mini Gifts Distributors Ltd.","Leslie Jennings",2005-01-23,46.53,"Classic Cars"
10372,"1969 Corvair Monza",40,146.55,5862.00,6043.20,181.20,2.998411,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,89.14,"Classic Cars"
10372,"1969 Ford Falcon",34,140.15,4765.10,5882.68,1117.58,18.997804,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,83.05,"Classic Cars"
10372,"1903 Ford Model A",28,131.13,3671.64,3824.52,152.88,3.997364,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,68.30,"Vintage Cars"
10372,"Collectable Wooden Train",25,91.76,2294.00,2521.00,227.00,9.004363,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,67.56,Trains
10372,"1970 Triumph Spitfire",48,119.20,5721.60,6893.76,1172.16,17.003203,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,91.92,"Classic Cars"
10372,"1904 Buick Runabout",41,78.99,3238.59,3598.57,359.98,10.003418,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,52.66,"Vintage Cars"
10372,"18th century schooner",37,102.00,3774.00,4546.93,772.93,16.998942,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,82.34,Ships
10372,"1962 City of Detroit Streetcar",24,56.82,1363.68,1405.92,42.24,3.004438,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,37.49,Trains
10372,"The Mayflower",44,74.48,3277.12,3810.84,533.72,14.005311,"Tokyo Collectables, Ltd","Mami Nishi",2005-01-26,43.30,Ships
10373,"1972 Alfa Romeo GTA",39,118.32,4614.48,5304.00,689.52,13.000000,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,85.68,"Classic Cars"
10373,"1980s Black Hawk Helicopter",28,143.50,4018.00,4415.32,397.32,8.998668,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,77.27,Planes
10373,"1999 Yamaha Speed Boat",22,75.70,1665.40,1892.44,227.04,11.997210,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,51.61,Ships
10373,"1941 Chevrolet Special Deluxe Cabriolet",50,99.52,4976.00,5293.50,317.50,5.997922,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,64.58,"Vintage Cars"
10373,"1900s Vintage Bi-Plane",38,58.92,2238.96,2603.38,364.42,13.997957,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,34.25,Planes
10373,"1912 Ford Model T Delivery Wagon",33,82.31,2716.23,2920.83,204.60,7.004858,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,46.91,"Vintage Cars"
10373,"1937 Horch 930V Limousine",46,53.92,2480.32,3024.50,544.18,17.992395,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,26.30,"Vintage Cars"
10373,"1940 Ford Delivery Sedan",23,83.86,1928.78,1928.78,0.00,0.000000,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,48.64,"Vintage Cars"
10373,"Corsair F4U ( Bird Cage)",39,62.10,2421.90,2661.36,239.46,8.997655,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,29.34,Planes
10373,"The Schooner Bluenose",44,58.00,2552.00,2933.48,381.48,13.004350,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,34.00,Ships
10373,"HMS Bounty",32,76.94,2462.08,2896.64,434.56,15.002209,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,39.83,Ships
10373,"The USS Constitution Ship",41,69.39,2844.99,2963.48,118.49,3.998340,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,33.97,Ships
10373,"The Titanic",34,94.16,3201.44,3405.78,204.34,5.999800,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,51.09,Ships
10373,"The Queen Mary",37,83.42,3086.54,3674.47,587.93,16.000403,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,53.63,Ships
10373,"American Airlines: MD-11S",45,68.11,3064.95,3331.35,266.40,7.996758,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,36.27,Planes
10373,"Boeing X-32A JSF",25,44.20,1105.00,1241.50,136.50,10.994764,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,32.77,Planes
10373,"Pont Yacht",29,48.05,1393.45,1583.40,189.95,11.996337,"Oulu Toy Supplies, Inc.","Larry Bott",2005-01-31,33.30,Ships
10374,"1996 Moto Guzzi 1100i",39,115.37,4499.43,4638.66,139.23,3.001513,"Australian Gift Network, Co","Andy Fixter",2005-02-02,68.99,Motorcycles
10374,"2003 Harley-Davidson Eagle Drag Bike",22,158.80,3493.60,4260.52,766.92,18.000620,"Australian Gift Network, Co","Andy Fixter",2005-02-02,91.02,Motorcycles
10374,"P-51-D Mustang",42,75.19,3157.98,3548.16,390.18,10.996686,"Australian Gift Network, Co","Andy Fixter",2005-02-02,49.00,Planes
10374,"1936 Harley Davidson El Knucklehead",22,48.46,1066.12,1332.54,266.42,19.993396,"Australian Gift Network, Co","Andy Fixter",2005-02-02,24.23,Motorcycles
10374,"1997 BMW R 1100 S",38,112.70,4282.60,4282.60,0.00,0.000000,"Australian Gift Network, Co","Andy Fixter",2005-02-02,60.86,Motorcycles
10374,"1928 British Royal Navy Airplane",46,107.23,4932.58,5033.32,100.74,2.001462,"Australian Gift Network, Co","Andy Fixter",2005-02-02,66.74,Planes
10375,"1969 Harley Davidson Ultimate Chopper",21,76.56,1607.76,2009.70,401.94,20.000000,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,48.81,Motorcycles
10375,"1968 Ford Mustang",45,184.84,8317.80,8755.65,437.85,5.000771,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,95.34,"Classic Cars"
10375,"2002 Suzuki XREO",49,150.62,7380.38,7380.38,0.00,0.000000,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,66.27,Motorcycles
10375,"1960 BSA Gold Star DBD34",23,67.03,1541.69,1751.91,210.22,11.999475,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,37.32,Motorcycles
10375,"1982 Ducati 900 Monster",20,60.26,1205.20,1385.20,180.00,12.994513,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,47.10,Motorcycles
10375,"1900s Vintage Tri-Plane",43,60.13,2585.59,3115.35,529.76,17.004831,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,36.23,Planes
10375,"1997 BMW F650 ST",37,87.90,3252.30,3695.93,443.63,12.003204,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,66.92,Motorcycles
10375,"1928 Ford Phaeton Deluxe",44,59.85,2633.40,3026.76,393.36,12.996075,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,33.02,"Vintage Cars"
10375,"1974 Ducati 350 Mk3 Desmo",41,96.95,3974.95,4184.05,209.10,4.997550,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,56.13,Motorcycles
10375,"1930 Buick Marquette Phaeton",49,36.22,1774.78,2138.36,363.58,17.002750,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,27.06,"Vintage Cars"
10375,"2002 Yamaha YZR M1",49,69.16,3388.84,3986.64,597.80,14.995084,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,34.17,Motorcycles
10375,"American Airlines: B767-300",37,86.77,3210.49,3379.58,169.09,5.003284,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,51.15,Planes
10375,"America West Airlines B757-200",33,94.73,3126.09,3290.76,164.67,5.004011,"La Rochelle Gifts","Gerard Hernandez",2005-02-03,68.80,Planes
